"Age","Weight","Duration","Heart_Rate","Body_Temp","Calories"
"21","63","11","91","40","48"
"21","79","15","98","40","65"
"22","56","26","114","40.8","180"
"57","83","18","98","40.7","111"
"24","79","26","102","40.8","132"
"22","71","17","106","40.5","100"
"44","79","23","103","40.7","142"
"29","62","13","87","40.2","53"
"50","64","12","94","40.3","62"
"40","77","28","107","40.9","184"
"26","62","15","95","39.8","73"
"47","59","28","105","41","178"
"32","65","20","91","40.6","90"
"75","56","10","91","40","54"
"38","77","15","94","40.3","72"
"65","59","13","91","40","67"
"77","88","26","111","40.5","239"
"22","56","17","96","40.6","85"
"46","87","20","103","40.8","129"
"70","77","25","118","40.8","242"
"31","79","4","86","39.1","12"
"26","67","19","97","40.6","96"
"26","52","23","109","40.4","150"
"33","79","17","100","40.5","89"
"24","70","5","80","39.3","16"
"41","78","4","78","39.2","9"
"32","57","10","96","39.7","52"
"57","80","8","91","39.7","40"
"29","101","4","79","39.1","9"
"45","70","20","100","40.7","113"
"76","89","15","96","40.4","103"
"31","59","28","102","40.7","161"
"71","78","15","105","40","117"
"71","61","25","111","40.6","185"
"74","62","26","104","41","174"
"35","101","6","85","39.1","21"
"48","69","21","99","40.6","118"
"45","99","18","105","40.6","125"
"56","73","4","85","38.4","16"
"31","87","15","97","40.2","72"
"40","72","14","99","39.8","73"
"51","59","21","107","40.7","140"
"43","85","19","94","40.3","93"
"35","53","19","101","40.8","110"
"21","49","14","101","40.3","79"
"46","76","28","102","41","170"
"69","72","16","88","40.1","76"
"29","75","30","109","41.2","188"
"56","84","12","90","40.1","59"
"32","66","14","89","39.9","60"
"50","74","8","90","39.6","37"
"22","49","16","95","40.3","80"
"23","61","10","92","39.6","45"
"25","65","6","89","39.2","25"
"37","75","4","89","38.8","17"
"44","62","16","95","40.3","83"
"47","55","16","98","40.3","91"
"50","66","6","85","39.5","25"
"65","89","18","101","40","128"
"68","48","2","85","38.2","10"
"40","91","25","99","40.6","141"
"71","94","19","101","40.5","143"
"65","96","27","107","40.5","221"
"25","103","10","93","40","43"
"69","67","29","111","40.7","211"
"21","66","6","83","39.3","21"
"76","83","14","101","40.3","105"
"27","55","19","104","40.6","113"
"75","72","16","98","40","108"
"64","81","15","93","40","85"
"33","72","14","92","40.3","64"
"65","80","6","91","39.5","32"
"42","63","11","80","40.2","39"
"20","53","3","76","38.3","9"
"71","91","14","87","40","75"
"53","103","9","91","39.8","48"
"68","91","16","90","40.1","90"
"75","83","26","119","40.7","265"
"78","80","9","87","39.5","49"
"79","75","8","87","39.4","38"
"69","71","25","99","40.7","149"
"26","78","23","104","40.3","125"
"74","91","19","97","40.7","133"
"74","83","13","97","39.9","89"
"31","65","19","99","40.3","102"
"32","57","4","91","39","19"
"74","56","9","90","39.6","48"
"78","86","26","107","40.6","223"
"24","89","27","108","40.7","167"
"52","76","6","85","39.2","25"
"22","64","7","91","39.4","31"
"24","50","15","98","40.3","80"
"45","69","9","96","39.8","47"
"29","97","26","105","40.9","160"
"60","71","10","98","39.8","57"
"32","48","5","79","38.9","17"
"26","87","10","86","39.4","29"
"44","62","18","96","40.4","96"
"53","78","12","91","40","58"
"22","88","22","113","40.6","150"
"52","68","20","99","40.3","114"
"70","83","6","96","39.2","39"
"32","57","19","96","40.3","98"
"72","94","19","103","40.6","149"
"73","47","22","97","40.8","135"
"38","104","16","97","40.1","89"
"40","92","11","95","40","56"
"51","88","15","104","39.7","103"
"45","64","8","80","40","29"
"29","56","10","91","39.9","46"
"51","60","19","92","40.3","96"
"56","54","8","90","39.3","40"
"22","62","2","85","38.5","7"
"62","94","5","84","39.5","23"
"72","53","12","94","40.1","69"
"38","78","20","94","40.5","90"
"42","50","15","99","40.2","86"
"27","90","7","89","39.5","24"
"23","83","24","104","40.9","130"
"32","52","15","99","40","83"
"24","65","23","105","40.8","135"
"36","49","11","91","40.2","53"
"35","67","25","107","40.8","156"
"72","70","12","85","39.8","54"
"23","70","5","78","39","6"
"71","61","26","111","40.8","193"
"27","69","6","82","39.2","21"
"74","83","30","111","40.8","215"
"42","44","9","89","39.4","43"
"29","67","10","90","40.2","43"
"73","65","7","83","39.5","31"
"49","70","4","94","39.1","20"
"38","82","9","95","39.5","43"
"22","81","5","82","39.4","16"
"64","68","3","87","38.6","14"
"42","59","24","97","40.6","130"
"41","62","3","87","38.5","13"
"67","80","15","87","40.6","74"
"35","78","16","94","39.8","76"
"41","82","19","104","40.4","119"
"36","68","17","97","40.2","88"
"69","95","10","92","39.6","61"
"76","98","16","95","40.2","111"
"25","85","29","108","40.6","179"
"45","87","25","104","40.9","164"
"63","66","26","104","41.1","168"
"32","51","8","91","39.6","38"
"56","67","21","96","40.8","115"
"22","61","18","97","40.3","91"
"25","59","21","96","40.9","105"
"27","78","9","91","39.8","38"
"32","77","21","103","40.5","118"
"30","92","14","95","40.3","64"
"40","52","24","108","40.4","160"
"53","76","12","95","40","62"
"35","83","6","92","39.4","25"
"42","95","30","107","40.7","211"
"63","104","14","94","40.2","88"
"44","82","16","100","40.5","93"
"50","68","28","108","40.9","196"
"20","65","29","98","40.9","147"
"70","88","17","96","40.3","112"
"21","74","26","106","40.8","151"
"54","60","9","94","39.5","48"
"21","61","19","95","40.3","91"
"47","81","27","104","40.8","161"
"34","96","25","111","41.2","182"
"51","65","25","91","40.5","122"
"25","70","20","105","40.4","117"
"22","68","22","96","40.6","106"
"60","60","4","86","38.6","18"
"28","65","24","104","40.6","140"
"68","69","11","94","39.8","64"
"23","59","28","113","40.5","190"
"60","81","25","104","40.6","179"
"23","57","17","90","40.2","74"
"32","65","7","82","39.3","25"
"34","93","26","98","40.8","137"
"27","80","3","74","38.9","3"
"38","108","19","100","40.4","115"
"22","88","24","104","40.2","131"
"44","81","27","110","40.5","197"
"45","66","23","98","40.4","126"
"60","60","11","91","39.7","56"
"42","78","6","79","39.3","19"
"60","93","30","112","40.9","259"
"45","72","2","75","38.3","6"
"38","74","15","92","40.1","62"
"69","63","23","104","40.8","152"
"60","89","24","108","40.4","190"
"53","70","18","95","40.6","95"
"62","77","16","91","40.7","78"
"44","72","28","113","40.9","211"
"76","89","11","98","40","63"
"27","88","14","98","40.2","67"
"20","85","22","103","40.6","114"
"78","103","9","89","39.7","56"
"62","63","13","86","40.4","59"
"52","88","27","111","41.2","215"
"27","68","18","99","40.4","94"
"25","68","25","110","40.6","152"
"43","64","9","84","39.5","36"
"20","91","9","100","39.7","44"
"28","59","11","91","39.8","50"
"40","77","6","92","39.2","26"
"43","67","21","99","40.6","116"
"60","97","17","80","40.3","66"
"26","49","24","104","40.9","145"
"56","79","4","74","39","12"
"40","98","21","108","40.7","150"
"40","77","14","89","40.3","60"
"71","74","13","98","40.1","76"
"40","72","4","84","38.6","15"
"40","90","5","80","39","14"
"36","62","27","117","40.6","200"
"51","64","16","96","40.1","87"
"30","45","27","112","41.1","189"
"25","64","26","104","40.6","151"
"25","77","7","86","39.8","26"
"22","65","30","98","41.1","153"
"74","88","14","88","40","78"
"61","85","15","101","40","103"
"36","78","6","85","39.2","18"
"52","93","24","111","40.7","194"
"29","86","7","83","39.3","18"
"44","55","29","107","40.9","191"
"27","79","13","99","40.2","62"
"55","50","7","82","39.4","29"
"28","59","14","94","40.1","68"
"25","64","22","110","40.2","142"
"68","54","26","105","40.8","177"
"48","53","14","95","40.5","76"
"20","94","9","92","40","33"
"57","113","6","75","39.2","20"
"24","92","14","92","39.9","54"
"52","52","16","99","40.4","95"
"67","87","9","87","39.5","46"
"74","77","7","87","39","33"
"30","52","22","97","40.7","117"
"37","70","29","113","40.7","200"
"38","80","27","114","40.6","205"
"37","70","25","108","41","159"
"37","69","14","97","39.9","73"
"30","89","3","91","38.4","12"
"23","91","23","107","40.8","139"
"36","74","13","106","40.1","79"
"61","98","25","110","40.4","212"
"72","82","25","99","40.7","175"
"38","67","6","84","39.3","23"
"54","82","2","83","38.3","7"
"76","94","7","98","39.1","51"
"66","69","7","86","39.4","32"
"65","70","14","98","39.8","81"
"41","55","16","96","40.1","86"
"41","56","26","110","40.9","178"
"54","90","12","94","40","67"
"66","65","28","96","40.6","158"
"42","72","28","107","41.1","183"
"22","83","20","99","40.4","92"
"44","81","28","104","40.8","165"
"51","57","18","100","40.1","107"
"33","57","13","100","40","73"
"39","65","7","85","39.6","28"
"37","73","24","98","40.6","126"
"58","86","12","92","40.3","64"
"50","82","5","86","39.2","20"
"20","70","18","105","40.6","103"
"28","77","7","87","39.3","21"
"27","80","13","93","40","58"
"43","85","14","96","40.2","73"
"38","59","5","79","38.9","17"
"22","86","17","94","40.1","67"
"21","103","21","109","40.4","137"
"74","67","23","100","40.8","143"
"22","81","13","96","39.9","54"
"23","67","3","88","38.3","12"
"43","94","25","102","40.7","158"
"47","109","1","83","38.2","4"
"44","95","12","94","40","62"
"56","80","25","109","40.6","192"
"25","53","12","95","40.1","60"
"31","66","28","113","40.7","192"
"27","53","24","109","41","157"
"42","89","10","92","39.9","47"
"33","67","4","88","39.1","17"
"60","98","26","104","40.9","196"
"25","51","22","99","40.7","120"
"69","71","20","107","40.5","157"
"40","68","5","87","38.9","21"
"21","71","10","88","39.8","39"
"25","72","9","93","39.6","41"
"29","98","18","97","40.3","90"
"68","67","3","85","38.5","13"
"74","93","5","85","39.2","26"
"20","102","10","89","39.5","34"
"22","97","8","90","39.4","28"
"24","84","8","97","39.6","35"
"32","77","3","79","38.6","6"
"59","84","12","86","40.2","50"
"36","61","13","91","39.9","60"
"53","73","6","75","39.5","18"
"28","60","12","91","39.9","54"
"27","81","14","86","40.5","40"
"20","68","4","87","39.1","10"
"71","68","18","98","40.2","117"
"25","84","26","111","40.7","171"
"60","59","24","112","40.6","176"
"76","95","17","101","40.3","132"
"72","102","12","98","40","87"
"72","58","12","90","40","63"
"47","54","9","94","39.8","40"
"31","67","13","95","40","64"
"27","80","13","94","39.8","52"
"55","74","9","86","39.7","36"
"66","96","6","86","39.1","30"
"28","85","24","110","40.7","158"
"42","78","25","111","40.9","182"
"21","55","29","112","40.9","195"
"47","69","7","90","39.5","32"
"22","55","29","102","40.6","164"
"29","50","15","97","40","80"
"21","79","11","86","39.7","28"
"64","66","8","80","39.4","31"
"62","59","5","82","39.1","21"
"47","70","19","99","40.4","106"
"51","94","14","102","40.3","94"
"27","78","18","94","40.2","72"
"25","97","27","103","40.7","153"
"41","83","28","102","40.9","157"
"24","76","21","98","40.6","93"
"31","90","11","99","40.5","57"
"44","75","3","93","38.6","14"
"50","62","17","107","40.4","112"
"56","59","5","89","38.7","24"
"23","91","14","84","40.2","36"
"62","79","26","104","40.7","187"
"37","66","15","103","39.9","84"
"77","93","29","102","40.8","230"
"43","52","29","108","40.5","195"
"37","95","8","84","39.8","27"
"34","75","8","94","39.3","34"
"23","88","8","91","39.6","29"
"43","96","11","98","39.7","63"
"56","58","24","104","40.2","154"
"41","77","4","94","38.6","19"
"70","108","9","85","39.8","48"
"27","56","25","97","40.9","130"
"21","98","29","111","40.7","194"
"53","60","20","96","40.5","110"
"32","92","19","102","40.6","109"
"30","81","9","97","39.8","42"
"36","62","6","83","39.3","23"
"69","52","2","88","38.4","10"
"29","87","9","86","39.5","28"
"59","61","25","103","41","158"
"77","90","24","103","40.7","192"
"23","83","20","104","40.2","108"
"39","71","12","95","40.4","60"
"72","76","3","81","39","12"
"40","78","14","89","40.1","54"
"29","65","24","106","40.8","146"
"31","111","6","92","39.3","28"
"20","70","22","97","40.5","87"
"22","65","25","109","40.6","157"
"23","60","21","99","40.5","111"
"53","84","16","90","40.1","76"
"49","92","16","103","40.3","107"
"25","74","19","107","40.5","110"
"47","68","27","103","40.9","163"
"63","55","16","104","40.1","106"
"46","90","17","95","40.1","90"
"20","55","20","105","40.5","119"
"52","60","21","102","40.4","129"
"29","71","9","89","40","38"
"30","42","24","105","41","151"
"40","65","20","101","40.7","115"
"64","85","26","106","40.9","167"
"28","86","22","104","40.7","122"
"21","94","10","90","39.9","34"
"61","69","14","91","40.2","70"
"73","75","2","87","38.5","9"
"64","81","7","85","39.8","31"
"30","54","7","88","39.3","30"
"49","53","26","104","40.7","166"
"51","67","23","97","40.5","126"
"33","57","12","102","40","70"
"68","58","14","85","40.2","65"
"33","91","12","94","40.1","55"
"30","60","16","89","40.4","69"
"57","74","15","94","40.4","77"
"21","65","24","106","40.7","142"
"28","84","22","105","40.8","128"
"37","79","26","107","40.8","168"
"60","71","30","115","40.9","225"
"21","63","8","91","39.8","35"
"55","60","8","80","39.7","31"
"53","89","14","92","40.1","73"
"44","66","25","110","40.7","169"
"20","53","3","77","38.6","9"
"37","62","12","87","39.9","51"
"48","74","26","102","40.9","152"
"28","73","20","104","40.2","109"
"38","70","16","100","39.9","88"
"56","65","26","100","40.9","154"
"24","66","3","88","38.8","12"
"22","72","30","111","40.6","192"
"69","87","18","91","40","104"
"41","62","4","83","39","15"
"67","60","20","101","40.6","132"
"20","54","17","94","40.3","81"
"25","83","4","84","38.9","10"
"26","76","23","97","40.7","113"
"24","70","9","91","39.6","29"
"72","89","5","79","39","21"
"59","78","19","97","40.1","104"
"46","93","17","103","40.4","112"
"53","77","11","90","39.7","51"
"29","87","23","104","40.6","133"
"40","92","26","116","40.9","214"
"32","56","27","107","40.4","172"
"48","76","21","92","40.3","100"
"69","65","10","91","39.6","52"
"21","58","11","88","40","45"
"43","54","23","106","40.7","149"
"49","63","22","96","40.7","119"
"63","91","18","98","40.6","119"
"54","97","11","96","39.9","66"
"54","85","26","96","40.7","149"
"56","71","15","95","39.9","81"
"50","86","4","87","38.9","17"
"24","53","4","87","38.8","16"
"38","111","16","97","40.4","91"
"26","69","16","98","40.2","82"
"28","87","29","104","40.8","167"
"54","41","30","113","41.1","228"
"27","52","13","87","39.9","54"
"67","78","27","101","40.8","188"
"27","56","18","111","40.4","121"
"38","72","30","111","40.9","209"
"30","64","4","90","39","18"
"67","70","14","93","39.9","74"
"35","94","20","105","40.5","128"
"34","98","7","84","39.2","23"
"26","65","14","92","40.2","63"
"23","87","16","92","40.4","59"
"56","90","25","105","40.5","183"
"69","60","24","104","40.9","159"
"53","85","24","105","40.8","169"
"36","59","4","83","38.9","15"
"75","65","10","84","39.6","45"
"22","64","13","93","39.8","59"
"69","68","15","98","40","88"
"20","86","4","86","38.6","10"
"63","57","2","86","38.7","9"
"23","69","24","105","40.8","139"
"44","87","27","104","40.7","176"
"36","69","13","101","39.9","73"
"63","99","7","87","39.7","36"
"78","112","4","85","38.6","23"
"52","59","29","111","40.8","206"
"57","61","23","102","40.5","143"
"27","58","8","86","39.5","32"
"60","83","5","87","39.4","23"
"69","96","4","93","38.8","25"
"21","65","20","110","40.7","127"
"28","86","23","107","40.5","142"
"22","63","28","107","40.8","170"
"75","66","29","102","40.8","187"
"22","81","28","111","40.8","179"
"27","54","10","92","40.2","47"
"26","73","10","85","39.9","37"
"25","83","16","105","40.3","90"
"52","56","26","110","40.8","183"
"46","67","8","84","39.8","32"
"43","87","23","106","40.6","156"
"30","61","4","86","39","16"
"62","94","17","96","39.9","108"
"36","77","23","110","40.7","157"
"31","67","22","108","40.6","139"
"21","83","7","91","39.3","24"
"61","78","8","82","39.4","31"
"28","53","15","105","39.9","92"
"30","66","1","67","38.1","2"
"70","87","12","88","40.3","64"
"66","81","8","89","39.9","41"
"51","72","29","107","41.1","188"
"20","41","5","85","39.3","20"
"26","67","18","93","40.7","64"
"24","65","8","95","39.5","38"
"62","108","3","86","38.2","15"
"37","97","27","103","40.7","169"
"28","53","26","107","40.9","165"
"22","76","15","93","40.6","53"
"30","65","5","75","39.3","14"
"52","68","12","91","40.2","58"
"45","100","8","99","39.7","49"
"73","52","19","98","40.4","117"
"38","77","14","82","40.5","49"
"75","89","22","97","40.7","154"
"40","96","19","92","40.5","89"
"27","63","22","102","40.9","124"
"56","93","5","81","39","19"
"35","71","8","95","39.7","39"
"21","55","3","81","38.7","10"
"23","73","15","86","39.9","56"
"24","63","24","97","40.6","121"
"40","79","20","97","40.5","102"
"39","61","17","95","40.4","87"
"34","63","8","96","39.7","41"
"63","59","29","106","40.8","196"
"38","88","23","108","40.3","158"
"59","80","7","89","39.4","34"
"22","46","22","99","40.7","120"
"25","75","28","102","40.8","141"
"38","78","6","97","39.5","30"
"30","67","14","94","40.2","67"
"57","120","26","105","41","208"
"48","54","23","106","40.4","151"
"45","61","13","102","40.1","78"
"77","103","17","92","40.1","113"
"42","64","2","85","38.2","8"
"23","55","14","86","40.3","56"
"37","59","9","95","39.9","46"
"22","67","8","90","39.3","34"
"36","82","8","90","39.5","31"
"21","81","16","89","40.2","62"
"62","73","8","84","39.6","34"
"41","60","11","91","39.8","52"
"57","63","21","100","40.5","125"
"31","57","10","95","40","50"
"35","54","17","101","40.4","99"
"54","78","13","93","40","64"
"37","67","19","89","40.1","83"
"38","87","3","82","38.7","9"
"26","60","17","95","40.4","84"
"78","59","8","88","39.8","41"
"62","57","27","98","40.6","160"
"77","84","9","88","39.9","51"
"28","61","12","92","39.9","55"
"20","72","29","113","40.9","185"
"45","89","8","82","39.6","26"
"35","64","24","102","40.6","138"
"49","85","22","106","40.8","154"
"75","51","30","104","40.9","206"
"58","55","24","104","40.3","156"
"44","54","12","100","40.1","70"
"53","79","15","98","40.2","88"
"35","63","13","101","39.8","74"
"32","60","17","105","40","104"
"21","56","11","84","39.9","41"
"70","81","8","93","39.5","42"
"78","80","21","100","40.5","155"
"37","67","26","108","40.7","166"
"20","78","15","88","40.3","41"
"23","54","30","112","40.9","203"
"46","83","16","98","39.9","90"
"54","83","14","101","40.2","90"
"22","97","14","94","40","58"
"35","57","21","99","40.4","116"
"46","66","7","92","39.4","34"
"22","93","14","98","40.2","65"
"65","58","24","105","40.8","161"
"35","77","25","105","40.6","150"
"45","93","2","87","38.4","8"
"33","63","27","102","40.6","155"
"78","90","28","104","41.1","230"
"77","63","28","106","40.9","195"
"24","64","25","106","40.8","150"
"55","100","21","100","40.6","141"
"59","83","19","104","41","136"
"33","97","14","94","40.1","66"
"75","76","6","90","39.2","30"
"31","53","10","91","40","47"
"31","95","23","100","40.9","125"
"37","72","14","97","40.3","67"
"45","79","24","104","40.5","153"
"42","54","25","106","41.1","161"
"46","79","20","104","40.4","129"
"20","82","11","92","40.1","38"
"25","77","10","83","39.7","22"
"21","59","27","113","40.7","183"
"44","67","24","88","40.9","105"
"59","55","2","77","38.3","7"
"56","51","6","88","39.3","29"
"25","55","18","95","40.8","89"
"29","82","15","97","40.1","69"
"34","57","5","89","39.2","22"
"71","93","24","102","40.9","183"
"41","83","11","96","39.8","56"
"32","77","29","112","40.5","201"
"35","68","4","79","38.8","8"
"66","86","15","94","40.3","91"
"20","63","23","111","40.7","149"
"27","66","5","82","39.1","17"
"47","67","6","89","39.5","27"
"44","67","8","87","39.9","34"
"30","57","29","117","40.7","214"
"55","77","9","90","39.7","42"
"55","96","24","97","40.8","148"
"79","59","16","94","40.5","92"
"75","73","22","97","40.6","146"
"52","57","25","105","40.7","162"
"50","91","15","108","40","112"
"67","88","15","100","40.2","106"
"20","102","23","101","40.7","120"
"26","70","19","99","40.6","99"
"23","71","21","105","40.2","111"
"33","62","6","90","39.3","27"
"29","58","9","84","39.5","34"
"31","96","21","94","40.6","96"
"48","96","21","102","40.4","139"
"59","94","24","101","40.8","166"
"45","60","4","84","38.7","16"
"71","60","12","93","40.1","66"
"31","80","27","107","40.7","167"
"46","50","8","83","39.4","33"
"28","64","14","98","40.4","73"
"32","57","27","110","40.7","180"
"32","78","16","98","40.3","77"
"63","78","3","73","38.6","9"
"71","61","9","97","39.6","53"
"63","79","15","101","40.5","102"
"33","73","23","104","40.8","134"
"22","68","21","103","40.4","103"
"59","54","26","108","40.9","181"
"54","90","24","103","40.2","166"
"73","70","24","102","41.1","174"
"21","70","2","78","38.1","6"
"52","68","18","95","40.6","95"
"36","92","19","98","40.6","101"
"23","45","18","96","40.2","93"
"30","61","30","106","40.8","184"
"25","85","23","105","41","131"
"73","97","10","87","40","56"
"25","50","21","107","40.5","133"
"20","65","15","94","40.1","69"
"63","83","16","92","40.2","89"
"42","58","17","91","40.5","82"
"30","86","25","94","41","108"
"31","64","26","104","40.8","154"
"21","74","12","96","40","57"
"29","56","25","94","40.7","123"
"46","72","16","94","40.1","76"
"51","83","15","87","40.5","63"
"32","66","24","109","40.8","154"
"30","78","8","87","39.6","25"
"23","84","15","93","40.6","57"
"45","100","16","97","39.9","93"
"71","74","18","102","40.3","130"
"29","59","21","100","40.5","116"
"32","51","13","86","39.9","54"
"43","96","13","95","40","69"
"58","62","19","104","40.5","122"
"46","73","19","101","40.5","109"
"51","109","14","94","40.1","81"
"77","63","19","107","40.5","134"
"33","90","11","101","40","62"
"20","79","4","78","38.7","5"
"33","87","23","100","41.3","124"
"55","92","17","97","40.5","104"
"21","72","5","86","39.4","12"
"50","83","29","116","41.2","247"
"22","66","7","90","39.3","30"
"30","90","14","101","39.9","76"
"51","92","15","99","40.2","93"
"52","82","4","80","38.9","13"
"67","91","15","93","40.5","91"
"38","61","25","107","40.6","160"
"24","57","2","79","38.1","6"
"77","75","7","87","39.8","33"
"76","90","17","101","40.1","130"
"29","90","8","91","39.6","31"
"33","68","12","93","40.3","57"
"38","91","15","101","40","88"
"31","72","27","112","41","180"
"67","74","4","76","38.8","14"
"37","76","7","86","39.3","23"
"23","59","5","88","39.4","21"
"45","93","6","90","39.7","27"
"21","67","17","93","40.4","77"
"26","64","20","92","40.3","91"
"41","67","7","88","39.4","30"
"57","72","24","107","40.6","158"
"37","96","11","94","39.7","53"
"23","77","28","102","41.1","140"
"31","51","5","80","39.2","18"
"61","86","12","92","39.9","66"
"20","91","25","94","40.8","98"
"39","87","13","101","40.2","70"
"73","50","27","111","41","205"
"35","98","5","93","39.4","23"
"25","61","24","107","40.2","148"
"68","63","28","105","41.1","187"
"21","54","24","103","40.3","138"
"20","76","26","116","40.9","180"
"47","89","19","99","40.4","113"
"24","102","4","86","39.2","13"
"38","80","23","106","41","147"
"41","68","16","101","40.2","91"
"24","71","5","87","39.2","19"
"79","99","13","88","39.9","79"
"65","83","18","100","40","123"
"77","85","7","85","39.5","36"
"37","82","26","101","40.6","146"
"45","60","19","104","40.5","118"
"49","96","3","86","39","13"
"21","78","21","91","41","87"
"37","74","18","95","40.3","82"
"42","90","18","94","40.3","90"
"35","78","12","85","40","36"
"68","94","8","87","39.6","42"
"39","71","2","88","38.3","8"
"49","82","23","97","41","129"
"49","63","25","108","40.3","167"
"77","76","2","81","38.3","8"
"28","58","5","83","38.8","18"
"24","63","16","94","40.2","76"
"49","57","25","112","40.9","179"
"47","62","3","79","38.5","11"
"43","67","11","95","39.7","56"
"63","83","11","95","39.6","66"
"29","77","13","91","40","47"
"66","89","9","85","39.3","43"
"58","72","6","89","39.1","28"
"50","95","25","109","40.9","193"
"36","62","13","99","40.1","71"
"33","63","12","93","39.9","57"
"34","66","12","99","39.9","65"
"78","62","15","91","39.9","81"
"44","69","7","88","39.8","31"
"40","54","15","93","40","75"
"59","64","29","114","41.1","217"
"32","84","17","101","40","92"
"68","76","26","110","40.7","217"
"20","53","20","97","40.5","102"
"73","90","10","90","39.6","59"
"45","86","16","98","40.2","90"
"72","69","20","107","40.4","138"
"61","105","11","96","39.7","72"
"20","63","22","104","40.7","126"
"25","98","11","87","39.9","36"
"28","48","25","101","40.7","144"
"40","84","28","101","41.1","163"
"21","60","26","98","40.6","134"
"29","94","17","105","40.3","104"
"20","54","24","110","40.7","156"
"69","63","14","98","40.2","83"
"56","68","10","96","39.8","54"
"24","86","18","91","40.2","64"
"40","56","4","87","38.4","17"
"61","83","12","86","39.9","54"
"56","57","6","81","38.9","24"
"63","62","29","104","40.4","189"
"60","73","10","95","40","53"
"50","77","2","77","38.4","6"
"75","83","26","109","40.8","181"
"31","89","18","103","40.1","104"
"40","77","5","79","39.3","12"
"22","60","24","105","40.9","142"
"37","55","6","92","39.1","29"
"47","79","28","111","40.5","211"
"57","61","30","116","41","231"
"59","90","9","88","39.9","44"
"28","65","17","96","40.2","85"
"50","87","15","96","40.1","84"
"22","88","16","85","40.4","42"
"44","73","14","95","40.4","68"
"44","60","9","87","39.2","39"
"78","87","11","94","39.6","73"
"25","99","23","100","40.4","121"
"24","81","6","85","39.7","15"
"22","56","2","82","38.2","7"
"52","56","16","93","40.2","83"
"48","88","8","84","39.6","30"
"45","72","7","89","39.7","31"
"43","73","28","106","40.9","181"
"55","99","26","95","41","155"
"62","83","4","87","38.7","19"
"25","63","2","84","38.3","7"
"50","62","22","100","40.6","129"
"37","57","23","102","40.6","136"
"25","111","22","104","40.6","135"
"44","56","8","91","39.5","39"
"22","99","18","91","40.5","68"
"24","92","6","88","39.2","19"
"59","64","14","94","40.2","75"
"64","61","16","100","40.5","98"
"64","93","19","108","40.4","156"
"65","93","13","97","39.9","86"
"55","99","20","100","40.6","134"
"27","81","8","77","39.7","12"
"32","94","19","95","40.6","90"
"27","72","29","111","41.1","186"
"39","59","18","100","40.1","102"
"23","52","16","94","40.1","78"
"41","56","20","96","40.4","107"
"61","79","9","88","39.5","43"
"25","108","19","99","40.4","101"
"25","83","26","112","40.8","175"
"27","82","25","101","40.8","128"
"53","60","14","87","40.2","64"
"36","96","8","82","39.4","24"
"22","50","7","98","39.5","37"
"70","103","21","106","40.7","177"
"51","70","9","98","39.8","50"
"56","94","21","107","40.7","162"
"40","63","4","81","38.9","14"
"71","77","2","80","38.2","8"
"36","82","13","89","40","49"
"47","75","29","116","41.1","238"
"28","64","21","110","40.5","136"
"55","59","10","86","39.9","45"
"28","61","17","90","40.5","75"
"20","76","25","107","40.8","147"
"22","74","9","85","39.8","32"
"28","89","22","106","40.3","134"
"23","63","15","99","40.3","79"
"23","74","15","89","40","44"
"70","76","19","97","40.6","123"
"60","60","3","88","38.9","14"
"34","47","25","100","40.9","144"
"27","67","4","90","39","17"
"20","70","21","112","40.9","136"
"37","92","16","98","40.4","86"
"24","79","24","102","40.6","122"
"25","62","14","95","40.5","68"
"79","92","22","99","40.6","166"
"30","81","10","88","40.1","33"
"35","67","29","115","41.1","206"
"56","57","25","104","40.2","161"
"26","107","30","106","40.6","191"
"33","54","12","93","39.8","59"
"58","105","8","91","39.5","45"
"28","66","12","96","40.5","60"
"30","58","28","111","41","188"
"24","62","15","89","40.1","63"
"52","51","15","97","40.1","86"
"57","73","5","86","39.5","22"
"68","102","21","111","40.9","190"
"39","90","14","88","40.2","55"
"50","88","11","85","40.1","44"
"50","67","5","81","39.2","19"
"33","46","6","84","39.1","24"
"63","66","25","101","40.8","153"
"58","72","11","97","40.1","61"
"59","83","27","102","41","185"
"20","66","9","96","39.5","43"
"70","65","27","109","40.4","192"
"71","102","22","104","40.6","179"
"37","56","18","104","40.5","110"
"33","74","4","83","39","14"
"28","91","30","111","41","207"
"25","88","19","96","40.5","84"
"69","72","20","104","40.4","129"
"23","82","4","76","38.9","5"
"60","82","5","95","39.1","29"
"55","78","23","108","41","171"
"29","76","17","99","40.1","88"
"30","58","19","92","40.3","89"
"50","74","30","113","40.8","236"
"36","84","17","93","40.6","75"
"35","86","17","95","40.3","80"
"38","101","8","87","39.7","32"
"40","75","26","101","41.2","146"
"50","58","4","85","39.2","17"
"26","78","25","107","40.3","148"
"23","75","22","99","40.7","99"
"78","53","18","104","40.1","124"
"69","86","28","112","40.9","249"
"69","70","6","85","39.2","27"
"33","77","2","83","38.3","5"
"26","102","14","93","40.3","60"
"55","64","29","104","40.3","184"
"58","95","23","106","40.5","176"
"36","85","23","109","40.6","157"
"20","54","28","109","41.1","179"
"63","64","13","90","39.9","65"
"73","70","18","97","40.2","105"
"21","61","22","103","40.6","125"
"46","71","20","99","40.4","110"
"46","75","16","91","40.5","70"
"24","76","19","96","40.5","91"
"35","82","23","105","40.5","141"
