Age,Weight,Duration,Heart_Rate,Body_Temp,Calories
25,99.0,13.0,91.0,40.1,51.0
45,76.0,17.0,97.0,40.3,90.0
56,54.0,14.0,94.0,39.9,76.0
21,102.0,8.0,87.0,39.3,25.0
28,116.0,19.0,105.0,40.2,124.0
31,93.0,5.0,82.0,39.1,13.0
29,56.0,28.0,113.0,40.6,194.0
63,92.0,8.0,90.0,39.7,43.0
31,72.0,15.0,93.0,40.1,69.0
22,74.0,25.0,108.0,40.8,144.0
59,64.0,13.0,98.0,40.4,75.0
76,101.0,14.0,99.0,40.2,106.0
69,85.0,13.0,93.0,40.4,78.0
59,45.0,26.0,110.0,40.7,190.0
32,87.0,7.0,87.0,39.3,24.0
34,73.0,18.0,108.0,40.4,114.0
20,79.0,25.0,106.0,40.4,137.0
61,117.0,28.0,110.0,40.7,249.0
45,50.0,10.0,87.0,39.8,45.0
32,104.0,8.0,94.0,39.4,38.0
37,85.0,23.0,101.0,40.3,131.0
23,93.0,5.0,85.0,38.8,14.0
41,100.0,30.0,107.0,40.8,213.0
61,77.0,16.0,91.0,40.1,78.0
55,83.0,6.0,84.0,39.2,24.0
30,61.0,20.0,102.0,40.5,114.0
41,68.0,12.0,91.0,40.1,56.0
44,49.0,27.0,100.0,40.7,160.0
63,87.0,18.0,107.0,40.7,142.0
39,63.0,25.0,107.0,40.9,160.0
39,50.0,26.0,108.0,40.6,173.0
35,101.0,26.0,106.0,41.0,174.0
23,91.0,5.0,94.0,39.3,20.0
26,83.0,23.0,107.0,40.5,138.0
65,88.0,30.0,110.0,40.4,254.0
56,85.0,26.0,107.0,40.9,195.0
37,85.0,7.0,89.0,39.3,27.0
61,89.0,25.0,110.0,40.8,207.0
39,87.0,11.0,85.0,39.9,37.0
53,64.0,27.0,103.0,41.0,167.0
39,93.0,5.0,82.0,39.1,15.0
37,70.0,16.0,96.0,40.2,81.0
20,79.0,26.0,103.0,40.8,131.0
54,67.0,2.0,76.0,38.6,5.0
39,60.0,27.0,109.0,40.9,179.0
20,60.0,22.0,100.0,40.5,118.0
27,82.0,11.0,90.0,39.6,38.0
38,61.0,23.0,100.0,40.4,130.0
58,63.0,9.0,88.0,39.4,38.0
63,94.0,5.0,94.0,39.2,30.0
22,49.0,16.0,93.0,40.2,76.0
26,87.0,12.0,90.0,40.0,42.0
41,81.0,13.0,87.0,40.0,48.0
26,69.0,28.0,108.0,40.8,173.0
31,67.0,5.0,90.0,39.1,17.0
65,64.0,25.0,98.0,40.7,147.0
20,66.0,8.0,83.0,39.7,28.0
37,70.0,19.0,98.0,40.6,101.0
23,71.0,17.0,94.0,40.6,78.0
29,73.0,12.0,92.0,40.2,54.0
40,74.0,7.0,92.0,39.7,33.0
24,70.0,21.0,97.0,40.3,104.0
65,62.0,4.0,84.0,39.1,18.0
39,72.0,25.0,104.0,40.4,149.0
26,76.0,24.0,100.0,40.7,115.0
67,54.0,5.0,81.0,39.2,21.0
35,92.0,15.0,90.0,40.0,61.0
63,56.0,11.0,90.0,39.9,56.0
23,76.0,27.0,107.0,40.5,154.0
65,74.0,9.0,92.0,40.0,49.0
44,60.0,5.0,88.0,38.9,22.0
25,59.0,6.0,89.0,39.2,26.0
67,70.0,29.0,109.0,41.2,232.0
68,67.0,26.0,113.0,40.9,223.0
24,61.0,12.0,104.0,40.2,70.0
21,90.0,29.0,111.0,40.5,189.0
28,65.0,10.0,91.0,39.7,45.0
22,64.0,17.0,97.0,40.1,66.0
38,91.0,9.0,90.0,40.0,38.0
23,97.0,30.0,106.0,41.1,181.0
38,81.0,20.0,95.0,40.5,95.0
62,95.0,13.0,95.0,40.2,81.0
40,65.0,8.0,88.0,39.5,35.0
39,63.0,17.0,102.0,40.2,99.0
32,77.0,27.0,99.0,41.2,134.0
31,73.0,3.0,81.0,38.4,10.0
64,75.0,23.0,96.0,40.8,126.0
29,54.0,28.0,102.0,40.8,162.0
66,58.0,18.0,96.0,40.1,104.0
34,107.0,2.0,95.0,38.2,10.0
21,84.0,10.0,99.0,39.7,46.0
21,71.0,24.0,104.0,40.7,135.0
38,60.0,12.0,99.0,40.3,67.0
22,107.0,4.0,90.0,38.6,15.0
37,96.0,28.0,104.0,40.9,178.0
43,59.0,4.0,85.0,39.0,17.0
27,58.0,3.0,80.0,38.7,10.0
47,100.0,14.0,105.0,39.8,99.0
59,74.0,15.0,94.0,40.3,78.0
65,76.0,15.0,93.0,40.3,84.0
55,96.0,19.0,94.0,40.7,109.0
60,65.0,28.0,103.0,40.6,176.0
77,65.0,11.0,89.0,39.9,56.0
78,105.0,10.0,96.0,40.1,73.0
21,69.0,21.0,107.0,40.9,115.0
54,56.0,5.0,86.0,39.2,23.0
40,85.0,17.0,100.0,40.1,96.0
21,97.0,27.0,107.0,40.4,164.0
45,92.0,4.0,75.0,39.0,9.0
33,78.0,24.0,107.0,40.6,150.0
31,47.0,3.0,80.0,38.4,11.0
39,80.0,12.0,93.0,39.7,54.0
26,57.0,6.0,96.0,39.3,23.0
62,84.0,21.0,106.0,40.5,160.0
77,82.0,23.0,94.0,40.7,149.0
22,87.0,9.0,86.0,39.9,25.0
21,65.0,4.0,79.0,38.8,12.0
38,105.0,26.0,114.0,40.7,211.0
52,92.0,3.0,85.0,38.7,12.0
43,94.0,18.0,93.0,40.4,89.0
36,58.0,6.0,93.0,39.2,23.0
23,81.0,10.0,89.0,39.9,31.0
59,73.0,13.0,104.0,39.9,82.0
31,51.0,7.0,86.0,39.6,29.0
61,62.0,15.0,89.0,40.3,73.0
67,84.0,29.0,105.0,41.0,224.0
54,85.0,9.0,85.0,39.7,37.0
72,53.0,18.0,96.0,40.0,107.0
70,101.0,14.0,92.0,39.9,88.0
25,91.0,16.0,96.0,39.7,72.0
77,63.0,27.0,101.0,40.9,173.0
45,58.0,18.0,107.0,40.4,118.0
42,63.0,4.0,88.0,38.6,18.0
56,83.0,6.0,94.0,38.8,33.0
58,66.0,24.0,103.0,40.7,150.0
25,57.0,13.0,92.0,39.8,60.0
38,69.0,6.0,79.0,39.2,20.0
55,83.0,9.0,81.0,39.7,31.0
33,70.0,21.0,101.0,40.5,108.0
21,83.0,10.0,98.0,39.7,44.0
62,83.0,22.0,103.0,40.5,157.0
37,56.0,12.0,90.0,39.9,56.0
54,78.0,5.0,82.0,38.9,19.0
24,59.0,8.0,90.0,39.6,35.0
55,56.0,9.0,90.0,39.7,45.0
47,60.0,5.0,86.0,39.1,22.0
24,51.0,9.0,89.0,39.8,39.0
34,94.0,2.0,81.0,38.0,5.0
62,60.0,10.0,95.0,39.7,56.0
49,47.0,26.0,109.0,41.1,182.0
49,63.0,22.0,100.0,40.9,128.0
56,48.0,10.0,98.0,39.7,59.0
54,58.0,6.0,90.0,39.0,29.0
25,63.0,15.0,90.0,40.2,65.0
26,54.0,7.0,94.0,39.4,34.0
29,73.0,14.0,93.0,40.3,54.0
20,60.0,3.0,77.0,38.4,9.0
22,66.0,12.0,89.0,40.3,49.0
27,65.0,12.0,100.0,40.3,65.0
27,91.0,8.0,88.0,39.4,27.0
24,65.0,13.0,93.0,39.9,60.0
30,88.0,4.0,80.0,38.7,9.0
34,88.0,12.0,97.0,40.2,60.0
39,91.0,18.0,92.0,40.5,82.0
64,85.0,3.0,84.0,38.6,13.0
76,68.0,27.0,114.0,40.9,208.0
22,88.0,12.0,94.0,40.2,48.0
38,71.0,3.0,78.0,38.8,9.0
40,51.0,17.0,101.0,40.3,101.0
67,72.0,11.0,88.0,39.9,52.0
26,96.0,3.0,84.0,38.5,8.0
33,63.0,27.0,108.0,40.7,172.0
58,53.0,28.0,99.0,41.3,168.0
50,88.0,22.0,107.0,40.5,160.0
62,96.0,6.0,84.0,39.6,27.0
36,78.0,13.0,92.0,40.1,54.0
33,49.0,13.0,95.0,40.3,67.0
54,77.0,25.0,105.0,41.0,173.0
41,60.0,2.0,84.0,38.6,8.0
66,71.0,13.0,92.0,40.0,67.0
65,83.0,27.0,112.0,40.8,192.0
38,61.0,22.0,104.0,40.7,134.0
48,62.0,20.0,95.0,40.5,106.0
39,67.0,19.0,105.0,40.5,116.0
52,53.0,3.0,73.0,38.3,9.0
32,72.0,2.0,82.0,38.4,5.0
22,64.0,11.0,85.0,40.1,41.0
55,87.0,15.0,89.0,40.3,72.0
30,72.0,9.0,95.0,39.7,43.0
74,66.0,4.0,79.0,38.9,16.0
27,56.0,25.0,115.0,40.6,178.0
37,86.0,11.0,91.0,39.5,46.0
22,96.0,20.0,100.0,40.7,101.0
57,89.0,14.0,95.0,40.2,82.0
32,94.0,7.0,83.0,39.2,20.0
24,95.0,7.0,84.0,39.4,19.0
38,80.0,4.0,86.0,38.9,13.0
22,64.0,13.0,99.0,40.3,68.0
28,96.0,4.0,87.0,38.6,13.0
44,92.0,7.0,96.0,39.8,38.0
21,74.0,8.0,85.0,39.7,18.0
42,74.0,3.0,82.0,38.3,8.0
48,86.0,11.0,95.0,39.9,59.0
36,60.0,10.0,90.0,39.7,46.0
31,69.0,9.0,93.0,39.8,42.0
44,97.0,29.0,109.0,40.7,217.0
59,57.0,15.0,90.0,40.4,75.0
54,66.0,12.0,86.0,40.1,52.0
22,78.0,11.0,91.0,39.7,36.0
22,99.0,19.0,99.0,40.5,94.0
64,64.0,11.0,94.0,39.9,60.0
33,61.0,29.0,107.0,40.5,183.0
70,95.0,2.0,76.0,38.6,7.0
30,56.0,30.0,117.0,40.6,222.0
79,68.0,30.0,111.0,41.2,224.0
78,63.0,26.0,100.0,40.4,165.0
32,83.0,5.0,87.0,39.7,16.0
64,69.0,22.0,100.0,40.4,132.0
74,59.0,20.0,104.0,40.6,135.0
52,84.0,24.0,112.0,40.4,193.0
47,87.0,16.0,96.0,40.3,87.0
32,108.0,18.0,97.0,40.3,96.0
37,96.0,11.0,93.0,40.2,52.0
58,60.0,21.0,106.0,40.8,140.0
24,58.0,8.0,85.0,39.6,31.0
24,78.0,21.0,95.0,40.5,84.0
31,56.0,5.0,83.0,39.4,19.0
30,97.0,16.0,97.0,40.2,80.0
72,57.0,10.0,98.0,39.7,61.0
43,88.0,8.0,95.0,40.0,41.0
78,84.0,20.0,109.0,40.3,177.0
65,60.0,25.0,112.0,40.6,186.0
27,64.0,19.0,105.0,40.4,113.0
40,71.0,26.0,105.0,40.9,158.0
30,81.0,12.0,91.0,39.6,45.0
50,96.0,14.0,93.0,39.9,75.0
25,64.0,20.0,100.0,40.4,108.0
35,81.0,26.0,105.0,41.0,159.0
62,104.0,27.0,102.0,40.8,201.0
74,69.0,8.0,97.0,39.7,47.0
53,60.0,16.0,97.0,40.3,90.0
50,65.0,18.0,100.0,40.1,104.0
24,64.0,2.0,84.0,38.4,7.0
32,99.0,13.0,96.0,40.1,65.0
47,82.0,26.0,104.0,41.2,170.0
37,92.0,13.0,93.0,40.1,60.0
65,90.0,6.0,90.0,39.0,33.0
23,82.0,15.0,91.0,40.2,51.0
47,69.0,26.0,106.0,40.8,165.0
47,96.0,7.0,86.0,39.7,29.0
79,67.0,16.0,89.0,39.9,82.0
49,72.0,16.0,94.0,40.3,81.0
50,67.0,26.0,106.0,41.0,167.0
61,63.0,24.0,111.0,40.5,173.0
21,58.0,23.0,97.0,40.4,117.0
40,97.0,12.0,92.0,39.7,57.0
48,55.0,26.0,100.0,40.8,154.0
21,57.0,9.0,79.0,39.7,28.0
54,55.0,6.0,87.0,39.3,28.0
22,64.0,8.0,93.0,39.7,37.0
26,81.0,5.0,85.0,38.7,13.0
24,56.0,23.0,112.0,40.5,155.0
39,99.0,5.0,86.0,38.9,19.0
71,89.0,22.0,109.0,40.8,189.0
68,67.0,30.0,103.0,40.9,192.0
20,72.0,7.0,87.0,39.3,27.0
62,70.0,5.0,80.0,39.2,19.0
44,102.0,17.0,107.0,40.4,124.0
62,60.0,2.0,84.0,38.4,9.0
59,60.0,5.0,84.0,38.8,22.0
37,67.0,7.0,90.0,39.3,31.0
43,63.0,12.0,93.0,40.0,60.0
41,82.0,30.0,114.0,40.8,207.0
32,90.0,24.0,107.0,40.3,155.0
46,61.0,15.0,100.0,40.1,87.0
52,81.0,9.0,85.0,39.5,35.0
23,47.0,28.0,114.0,40.8,198.0
54,82.0,10.0,83.0,39.6,37.0
21,63.0,24.0,110.0,41.0,139.0
36,89.0,10.0,93.0,39.7,45.0
54,96.0,12.0,90.0,39.9,61.0
72,68.0,4.0,82.0,38.4,17.0
29,59.0,7.0,86.0,39.2,28.0
21,69.0,5.0,91.0,39.5,21.0
30,63.0,30.0,111.0,40.9,200.0
21,73.0,20.0,100.0,40.4,104.0
41,56.0,12.0,92.0,40.2,59.0
24,61.0,25.0,97.0,41.0,127.0
23,85.0,21.0,103.0,40.6,111.0
37,74.0,20.0,103.0,40.4,115.0
21,85.0,14.0,86.0,40.3,37.0
23,81.0,25.0,109.0,40.9,153.0
36,57.0,6.0,91.0,39.0,28.0
69,70.0,4.0,77.0,38.9,14.0
27,93.0,25.0,112.0,40.5,176.0
57,71.0,19.0,97.0,40.8,105.0
54,66.0,13.0,96.0,40.1,71.0
32,68.0,14.0,90.0,40.4,61.0
21,54.0,16.0,98.0,40.4,84.0
23,51.0,19.0,100.0,40.4,105.0
20,57.0,19.0,96.0,40.5,94.0
27,100.0,20.0,92.0,40.4,83.0
26,84.0,16.0,99.0,40.0,77.0
60,97.0,30.0,105.0,40.8,230.0
66,60.0,29.0,100.0,40.8,179.0
27,57.0,18.0,101.0,40.5,101.0
23,67.0,7.0,86.0,39.2,27.0
27,61.0,26.0,107.0,40.7,161.0
26,68.0,13.0,91.0,40.0,57.0
20,69.0,26.0,113.0,40.8,172.0
25,96.0,27.0,107.0,40.9,169.0
66,76.0,26.0,114.0,40.7,193.0
29,89.0,8.0,88.0,39.4,27.0
71,70.0,4.0,85.0,38.6,18.0
62,69.0,8.0,91.0,39.8,40.0
76,77.0,22.0,113.0,40.5,202.0
31,90.0,16.0,95.0,40.0,74.0
32,80.0,16.0,101.0,40.3,85.0
49,75.0,8.0,88.0,40.0,35.0
58,62.0,16.0,100.0,40.3,96.0
41,91.0,27.0,111.0,41.2,203.0
79,72.0,24.0,91.0,40.6,126.0
65,71.0,17.0,94.0,40.5,91.0
50,61.0,2.0,89.0,38.1,9.0
34,78.0,22.0,98.0,40.9,109.0
25,70.0,2.0,84.0,38.5,7.0
21,79.0,26.0,108.0,40.9,152.0
22,84.0,6.0,78.0,39.4,9.0
49,68.0,5.0,90.0,38.9,23.0
22,89.0,4.0,78.0,39.1,6.0
46,70.0,8.0,85.0,39.5,32.0
29,56.0,16.0,87.0,40.3,67.0
50,75.0,16.0,96.0,40.4,84.0
35,58.0,11.0,79.0,39.7,37.0
26,60.0,28.0,107.0,41.1,174.0
37,55.0,12.0,85.0,39.8,49.0
47,91.0,12.0,101.0,39.7,76.0
22,65.0,13.0,93.0,40.3,59.0
41,94.0,17.0,93.0,40.6,83.0
42,112.0,12.0,93.0,40.0,64.0
46,63.0,2.0,77.0,38.2,7.0
26,85.0,7.0,86.0,39.5,20.0
26,99.0,13.0,93.0,39.9,55.0
54,57.0,24.0,96.0,40.7,133.0
46,87.0,26.0,107.0,40.9,184.0
27,58.0,15.0,101.0,40.1,84.0
30,56.0,15.0,95.0,39.9,76.0
73,99.0,5.0,85.0,38.9,27.0
58,67.0,20.0,100.0,40.7,118.0
26,84.0,7.0,85.0,39.3,19.0
28,56.0,28.0,106.0,40.4,173.0
46,54.0,10.0,88.0,40.2,46.0
38,61.0,27.0,112.0,40.7,187.0
53,52.0,17.0,104.0,40.5,110.0
58,67.0,6.0,91.0,39.6,30.0
50,55.0,24.0,109.0,40.8,166.0
51,77.0,4.0,78.0,38.8,11.0
30,101.0,10.0,91.0,39.8,42.0
64,96.0,16.0,92.0,40.3,94.0
59,87.0,26.0,110.0,40.6,212.0
42,103.0,10.0,89.0,39.9,45.0
25,59.0,29.0,102.0,40.6,164.0
31,68.0,19.0,105.0,40.6,113.0
68,67.0,24.0,100.0,40.5,146.0
61,93.0,9.0,87.0,39.6,44.0
34,92.0,21.0,105.0,40.4,132.0
35,85.0,6.0,87.0,39.3,21.0
36,63.0,20.0,93.0,40.1,97.0
49,67.0,3.0,79.0,38.6,11.0
42,87.0,29.0,114.0,41.1,230.0
26,93.0,29.0,116.0,40.8,220.0
30,86.0,4.0,83.0,38.6,11.0
22,66.0,28.0,114.0,40.7,190.0
23,61.0,20.0,100.0,40.2,108.0
21,79.0,27.0,110.0,40.7,167.0
20,88.0,22.0,107.0,40.7,128.0
48,82.0,11.0,90.0,39.6,49.0
66,68.0,21.0,104.0,40.3,136.0
61,58.0,26.0,115.0,40.6,200.0
64,58.0,1.0,86.0,38.0,5.0
32,59.0,6.0,79.0,39.6,20.0
62,69.0,27.0,113.0,40.6,198.0
43,73.0,10.0,90.0,39.9,45.0
34,53.0,7.0,93.0,39.8,35.0
50,52.0,24.0,99.0,40.2,141.0
21,53.0,23.0,103.0,40.6,133.0
68,90.0,14.0,90.0,40.2,79.0
36,103.0,17.0,101.0,40.4,102.0
34,88.0,18.0,93.0,40.5,79.0
46,69.0,23.0,106.0,40.5,150.0
25,74.0,6.0,91.0,39.3,26.0
32,84.0,10.0,85.0,39.9,30.0
44,79.0,25.0,100.0,40.8,138.0
33,96.0,29.0,113.0,40.6,219.0
65,62.0,14.0,86.0,39.8,65.0
52,92.0,15.0,100.0,40.2,96.0
61,93.0,28.0,109.0,40.7,184.0
31,61.0,20.0,96.0,40.4,102.0
65,68.0,9.0,81.0,39.4,36.0
25,49.0,19.0,105.0,40.5,116.0
44,86.0,26.0,103.0,40.8,165.0
42,61.0,8.0,92.0,39.5,39.0
38,107.0,7.0,98.0,39.4,40.0
67,63.0,13.0,82.0,39.9,55.0
27,64.0,27.0,110.0,40.8,175.0
31,67.0,21.0,100.0,40.4,102.0
25,69.0,19.0,93.0,40.4,67.0
44,91.0,4.0,90.0,39.1,18.0
42,83.0,30.0,110.0,41.1,217.0
66,74.0,28.0,116.0,40.8,215.0
48,66.0,4.0,93.0,39.0,20.0
41,70.0,6.0,84.0,39.3,18.0
76,109.0,29.0,107.0,41.3,261.0
22,63.0,21.0,98.0,40.7,108.0
42,72.0,28.0,111.0,41.0,189.0
21,71.0,29.0,112.0,41.0,188.0
22,77.0,19.0,98.0,40.4,82.0
67,69.0,12.0,86.0,40.2,55.0
24,85.0,27.0,107.0,40.8,161.0
49,72.0,11.0,83.0,39.7,36.0
42,113.0,14.0,95.0,40.2,79.0
48,81.0,19.0,101.0,40.9,116.0
77,59.0,29.0,115.0,41.2,231.0
69,85.0,3.0,82.0,38.5,12.0
69,75.0,29.0,109.0,41.0,202.0
27,63.0,10.0,92.0,39.7,46.0
63,78.0,13.0,93.0,40.3,72.0
58,74.0,8.0,80.0,39.8,29.0
73,47.0,22.0,100.0,40.8,142.0
32,60.0,21.0,102.0,40.6,121.0
24,84.0,17.0,102.0,40.2,88.0
73,98.0,27.0,106.0,40.8,228.0
25,79.0,28.0,112.0,40.8,186.0
40,59.0,21.0,108.0,40.6,138.0
26,71.0,29.0,111.0,40.8,188.0
26,63.0,12.0,82.0,39.6,42.0
52,59.0,28.0,106.0,40.8,184.0
20,85.0,11.0,95.0,40.0,44.0
20,102.0,2.0,81.0,38.0,4.0
43,80.0,2.0,74.0,38.7,4.0
44,57.0,25.0,111.0,40.9,175.0
29,58.0,2.0,77.0,38.1,6.0
21,72.0,12.0,86.0,40.0,28.0
73,67.0,17.0,97.0,40.2,100.0
27,63.0,16.0,106.0,40.2,97.0
40,56.0,15.0,96.0,39.7,80.0
21,82.0,30.0,113.0,41.0,200.0
53,85.0,26.0,110.0,40.6,203.0
28,65.0,12.0,90.0,40.2,38.0
32,84.0,7.0,95.0,39.4,33.0
47,69.0,14.0,83.0,40.4,54.0
21,77.0,26.0,102.0,41.0,127.0
51,65.0,26.0,114.0,40.8,190.0
22,68.0,30.0,99.0,40.7,155.0
39,64.0,16.0,97.0,40.5,85.0
70,79.0,13.0,94.0,39.9,79.0
25,87.0,2.0,79.0,38.2,4.0
29,67.0,18.0,95.0,40.3,88.0
57,89.0,9.0,83.0,39.6,36.0
46,80.0,23.0,105.0,40.7,152.0
33,74.0,14.0,99.0,40.1,69.0
48,45.0,23.0,104.0,40.7,149.0
25,88.0,19.0,96.0,40.7,84.0
39,63.0,16.0,94.0,40.1,80.0
75,64.0,9.0,89.0,39.7,46.0
52,56.0,24.0,97.0,40.8,135.0
53,49.0,4.0,83.0,39.2,17.0
41,69.0,10.0,91.0,39.7,46.0
34,82.0,29.0,111.0,40.8,202.0
53,104.0,3.0,81.0,38.6,12.0
45,94.0,19.0,100.0,40.4,116.0
73,60.0,21.0,108.0,40.4,150.0
26,59.0,4.0,80.0,38.9,13.0
22,72.0,2.0,81.0,38.1,6.0
31,65.0,4.0,85.0,38.9,15.0
28,73.0,22.0,99.0,40.5,114.0
62,84.0,12.0,93.0,39.9,68.0
70,73.0,3.0,80.0,38.6,12.0
72,66.0,13.0,101.0,40.1,82.0
32,66.0,11.0,87.0,39.9,45.0
52,61.0,27.0,105.0,40.6,174.0
22,53.0,11.0,93.0,39.9,52.0
27,86.0,5.0,87.0,39.2,16.0
62,89.0,5.0,85.0,39.1,23.0
43,87.0,19.0,99.0,40.5,100.0
78,54.0,21.0,103.0,40.5,142.0
25,71.0,5.0,89.0,39.0,21.0
77,65.0,11.0,90.0,39.8,57.0
26,62.0,11.0,79.0,39.8,35.0
20,80.0,24.0,105.0,40.3,129.0
39,73.0,23.0,103.0,40.8,134.0
21,79.0,18.0,91.0,40.3,59.0
26,76.0,25.0,103.0,40.5,131.0
44,69.0,2.0,79.0,38.1,7.0
26,79.0,12.0,87.0,40.4,35.0
70,81.0,27.0,102.0,40.9,198.0
66,90.0,17.0,102.0,40.2,125.0
23,67.0,3.0,80.0,38.6,9.0
20,81.0,6.0,90.0,39.1,19.0
31,100.0,12.0,100.0,39.3,67.0
71,67.0,19.0,94.0,40.2,105.0
36,85.0,20.0,98.0,40.3,104.0
21,64.0,7.0,83.0,39.6,24.0
33,104.0,26.0,103.0,40.9,161.0
38,101.0,20.0,109.0,40.5,146.0
55,62.0,19.0,98.0,40.7,109.0
35,92.0,27.0,112.0,40.5,200.0
40,57.0,23.0,103.0,40.5,139.0
68,55.0,26.0,109.0,40.7,188.0
33,56.0,28.0,108.0,40.6,182.0
56,61.0,20.0,103.0,40.2,126.0
44,60.0,7.0,91.0,39.8,34.0
35,70.0,21.0,94.0,40.8,101.0
36,76.0,28.0,101.0,40.7,152.0
70,91.0,2.0,82.0,38.2,9.0
61,70.0,15.0,96.0,40.2,83.0
24,92.0,27.0,105.0,40.5,157.0
23,82.0,11.0,92.0,39.9,39.0
26,94.0,8.0,84.0,39.3,22.0
41,49.0,25.0,110.0,41.2,173.0
45,79.0,4.0,79.0,38.7,10.0
50,59.0,2.0,84.0,38.6,8.0
67,75.0,23.0,107.0,40.7,180.0
61,66.0,10.0,84.0,39.8,43.0
29,82.0,10.0,85.0,39.9,28.0
27,78.0,15.0,100.0,40.1,73.0
20,60.0,27.0,105.0,40.6,159.0
28,52.0,6.0,86.0,39.2,25.0
42,57.0,12.0,93.0,39.8,60.0
51,70.0,25.0,102.0,40.7,149.0
63,52.0,4.0,88.0,39.0,20.0
34,76.0,4.0,91.0,38.7,15.0
41,79.0,29.0,105.0,40.8,184.0
28,66.0,28.0,109.0,40.7,178.0
31,76.0,14.0,93.0,40.3,56.0
38,111.0,16.0,100.0,40.2,98.0
28,88.0,19.0,98.0,40.5,92.0
73,62.0,19.0,105.0,40.5,129.0
47,56.0,7.0,88.0,39.7,32.0
33,93.0,21.0,105.0,40.2,132.0
39,87.0,25.0,114.0,40.7,195.0
27,96.0,8.0,89.0,39.5,29.0
27,56.0,25.0,104.0,40.7,149.0
63,88.0,16.0,90.0,40.2,85.0
31,101.0,6.0,84.0,39.3,20.0
29,81.0,5.0,79.0,39.3,9.0
37,68.0,25.0,109.0,40.5,162.0
54,63.0,10.0,92.0,39.9,50.0
28,60.0,24.0,105.0,40.6,144.0
39,75.0,18.0,95.0,40.4,89.0
59,90.0,8.0,86.0,39.8,37.0
71,58.0,20.0,99.0,40.9,123.0
51,76.0,17.0,105.0,40.4,115.0
47,98.0,29.0,116.0,40.8,252.0
29,49.0,6.0,88.0,38.9,26.0
29,93.0,25.0,101.0,40.7,137.0
24,45.0,6.0,83.0,39.2,23.0
76,74.0,6.0,79.0,39.2,24.0
25,72.0,14.0,97.0,39.8,69.0
53,82.0,5.0,88.0,39.1,22.0
55,99.0,6.0,89.0,39.2,30.0
38,92.0,27.0,100.0,40.6,155.0
55,85.0,6.0,87.0,39.4,27.0
50,103.0,7.0,95.0,39.4,41.0
53,60.0,13.0,86.0,40.1,58.0
46,65.0,23.0,114.0,39.9,176.0
31,105.0,21.0,99.0,40.7,116.0
35,76.0,17.0,101.0,39.7,92.0
36,73.0,24.0,106.0,40.4,147.0
40,70.0,18.0,96.0,40.6,92.0
65,100.0,24.0,98.0,40.5,166.0
42,56.0,3.0,88.0,38.7,14.0
57,86.0,30.0,117.0,41.3,272.0
28,57.0,25.0,102.0,40.6,143.0
70,87.0,9.0,82.0,39.8,40.0
21,49.0,11.0,86.0,40.0,44.0
44,77.0,9.0,80.0,40.0,24.0
57,87.0,25.0,107.0,40.6,190.0
55,63.0,24.0,96.0,40.7,132.0
26,80.0,19.0,95.0,40.4,79.0
35,82.0,16.0,93.0,40.4,69.0
44,67.0,21.0,99.0,40.8,117.0
70,94.0,7.0,92.0,39.1,43.0
79,55.0,10.0,88.0,39.9,52.0
40,60.0,28.0,109.0,40.7,186.0
50,84.0,26.0,97.0,40.8,148.0
42,88.0,22.0,106.0,40.3,148.0
70,97.0,15.0,100.0,40.1,111.0
71,92.0,9.0,87.0,39.8,48.0
63,106.0,8.0,82.0,39.6,36.0
47,65.0,3.0,85.0,39.0,12.0
51,90.0,15.0,99.0,40.4,92.0
57,107.0,22.0,96.0,40.7,140.0
78,82.0,6.0,79.0,39.2,26.0
79,66.0,19.0,103.0,40.1,126.0
67,52.0,14.0,97.0,39.9,83.0
20,65.0,6.0,92.0,39.3,27.0
21,55.0,7.0,93.0,39.5,33.0
56,80.0,24.0,108.0,40.8,181.0
28,94.0,18.0,94.0,40.1,79.0
32,89.0,9.0,93.0,39.8,39.0
52,101.0,7.0,95.0,39.7,41.0
21,70.0,4.0,87.0,38.9,15.0
39,74.0,15.0,93.0,40.1,71.0
46,90.0,18.0,101.0,40.5,112.0
21,66.0,23.0,104.0,40.4,131.0
52,73.0,27.0,111.0,41.1,207.0
36,57.0,2.0,91.0,38.6,9.0
22,79.0,6.0,78.0,39.5,8.0
27,71.0,29.0,114.0,40.8,198.0
69,95.0,11.0,92.0,39.9,67.0
67,89.0,20.0,100.0,40.6,141.0
51,69.0,12.0,96.0,40.1,64.0
26,72.0,22.0,96.0,40.7,91.0
33,88.0,6.0,89.0,39.3,22.0
40,93.0,23.0,107.0,40.6,159.0
74,99.0,7.0,86.0,39.8,39.0
28,61.0,14.0,107.0,39.9,87.0
21,52.0,26.0,100.0,41.0,142.0
42,64.0,9.0,89.0,39.5,41.0
64,70.0,21.0,87.0,41.0,96.0
61,56.0,19.0,93.0,40.3,102.0
31,64.0,24.0,105.0,40.7,144.0
55,69.0,27.0,110.0,40.6,186.0
44,66.0,18.0,91.0,40.4,85.0
37,89.0,5.0,83.0,39.1,15.0
28,83.0,24.0,102.0,40.8,129.0
37,61.0,23.0,100.0,40.3,129.0
46,55.0,14.0,90.0,40.2,67.0
34,80.0,18.0,98.0,40.7,90.0
32,82.0,6.0,86.0,39.7,19.0
23,76.0,11.0,89.0,40.0,44.0
42,71.0,13.0,93.0,40.6,57.0
29,73.0,20.0,107.0,40.7,119.0
30,86.0,12.0,89.0,40.3,43.0
