,User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
6697,10295862,0,57,173.0,71.0,19.0,97.0,40.8,105.0
6698,19263638,0,54,169.0,66.0,13.0,96.0,40.1,71.0
6699,19456818,0,32,175.0,68.0,14.0,90.0,40.4,61.0
6700,19549987,0,21,157.0,54.0,16.0,98.0,40.4,84.0
6701,10174577,0,23,152.0,51.0,19.0,100.0,40.4,105.0
6702,19323335,0,20,163.0,57.0,19.0,96.0,40.5,94.0
6703,15503974,1,27,196.0,100.0,20.0,92.0,40.4,83.0
6704,19729149,1,26,186.0,84.0,16.0,99.0,40.0,77.0
6705,18654886,1,60,193.0,97.0,30.0,105.0,40.8,230.0
6706,16418277,0,66,163.0,60.0,29.0,100.0,40.8,179.0
6707,14340817,0,27,164.0,57.0,18.0,101.0,40.5,101.0
6708,17592037,0,23,172.0,67.0,7.0,86.0,39.2,27.0
6709,19104845,0,27,162.0,61.0,26.0,107.0,40.7,161.0
6710,13899986,0,26,176.0,68.0,13.0,91.0,40.0,57.0
6712,16200540,0,20,176.0,69.0,26.0,113.0,40.8,172.0
6713,15848696,1,25,196.0,96.0,27.0,107.0,40.9,169.0
6714,19096001,0,66,180.0,76.0,26.0,114.0,40.7,193.0
6715,19036945,1,29,193.0,89.0,8.0,88.0,39.4,27.0
6716,17880991,0,71,176.0,70.0,4.0,85.0,38.6,18.0
6717,17999904,0,62,176.0,69.0,8.0,91.0,39.8,40.0
6718,17210588,1,76,170.0,77.0,22.0,113.0,40.5,202.0
6719,16399901,1,31,186.0,90.0,16.0,95.0,40.0,74.0
6720,17345453,1,32,176.0,80.0,16.0,101.0,40.3,85.0
6721,17855805,0,49,181.0,75.0,8.0,88.0,40.0,35.0
6722,17752300,0,58,165.0,62.0,16.0,100.0,40.3,96.0
6723,16156028,1,41,184.0,91.0,27.0,111.0,41.2,203.0
6724,18934193,0,79,174.0,72.0,24.0,91.0,40.6,126.0
6725,13470606,0,65,172.0,71.0,17.0,94.0,40.5,91.0
6726,17701093,0,50,168.0,61.0,2.0,89.0,38.1,9.0
6727,16734340,1,34,177.0,78.0,22.0,98.0,40.9,109.0
6728,15709435,0,25,170.0,70.0,2.0,84.0,38.5,7.0
6729,11376204,1,21,182.0,79.0,26.0,108.0,40.9,152.0
6730,18228062,1,22,187.0,84.0,6.0,78.0,39.4,9.0
6731,16664880,0,49,166.0,68.0,5.0,90.0,38.9,23.0
6732,13202100,1,22,187.0,89.0,4.0,78.0,39.1,6.0
6733,16577415,0,46,167.0,70.0,8.0,85.0,39.5,32.0
6734,13554094,0,29,155.0,56.0,16.0,87.0,40.3,67.0
6735,13603925,0,50,177.0,75.0,16.0,96.0,40.4,84.0
6736,16002744,0,35,158.0,58.0,11.0,79.0,39.7,37.0
6737,14412517,0,26,166.0,60.0,28.0,107.0,41.1,174.0
6738,15463899,0,37,153.0,55.0,12.0,85.0,39.8,49.0
6739,17674137,1,47,185.0,91.0,12.0,101.0,39.7,76.0
6740,11984801,0,22,171.0,65.0,13.0,93.0,40.3,59.0
6741,17012784,1,41,194.0,94.0,17.0,93.0,40.6,83.0
6742,18738442,1,42,212.0,112.0,12.0,93.0,40.0,64.0
6743,18265720,0,46,166.0,63.0,2.0,77.0,38.2,7.0
6745,16612651,1,26,185.0,85.0,7.0,86.0,39.5,20.0
6746,13704703,1,26,200.0,99.0,13.0,93.0,39.9,55.0
6747,14516093,0,54,162.0,57.0,24.0,96.0,40.7,133.0
6748,16420783,1,46,189.0,87.0,26.0,107.0,40.9,184.0
6749,16963484,0,27,166.0,58.0,15.0,101.0,40.1,84.0
6750,14199182,0,30,161.0,56.0,15.0,95.0,39.9,76.0
6751,15762806,1,73,190.0,99.0,5.0,85.0,38.9,27.0
6752,12447334,0,58,163.0,67.0,20.0,100.0,40.7,118.0
6753,17577771,1,26,189.0,84.0,7.0,85.0,39.3,19.0
6754,12437699,0,28,154.0,56.0,28.0,106.0,40.4,173.0
6755,10169930,0,46,161.0,54.0,10.0,88.0,40.2,46.0
6756,15929932,0,38,158.0,61.0,27.0,112.0,40.7,187.0
6757,12405945,0,53,153.0,52.0,17.0,104.0,40.5,110.0
6758,12890855,0,58,165.0,67.0,6.0,91.0,39.6,30.0
6759,15457723,0,50,148.0,55.0,24.0,109.0,40.8,166.0
6760,10061627,1,51,173.0,77.0,4.0,78.0,38.8,11.0
6761,17304571,1,30,193.0,101.0,10.0,91.0,39.8,42.0
6762,16807318,1,64,195.0,96.0,16.0,92.0,40.3,94.0
6763,17972939,1,59,183.0,87.0,26.0,110.0,40.6,212.0
6764,12725242,1,42,199.0,103.0,10.0,89.0,39.9,45.0
6765,11384974,0,25,170.0,59.0,29.0,102.0,40.6,164.0
6766,16330427,0,31,170.0,68.0,19.0,105.0,40.6,113.0
6767,16087348,0,68,173.0,67.0,24.0,100.0,40.5,146.0
6768,16724473,1,61,189.0,93.0,9.0,87.0,39.6,44.0
6769,19925665,1,34,192.0,92.0,21.0,105.0,40.4,132.0
6770,13734305,1,35,179.0,85.0,6.0,87.0,39.3,21.0
6771,17743296,0,36,172.0,63.0,20.0,93.0,40.1,97.0
6772,14908709,0,49,167.0,67.0,3.0,79.0,38.6,11.0
6773,10315338,1,42,177.0,87.0,29.0,114.0,41.1,230.0
6774,11164848,1,26,188.0,93.0,29.0,116.0,40.8,220.0
6775,11633913,1,30,187.0,86.0,4.0,83.0,38.6,11.0
6776,11370722,0,22,169.0,66.0,28.0,114.0,40.7,190.0
6777,17585763,0,23,166.0,61.0,20.0,100.0,40.2,108.0
6778,12859498,0,21,182.0,79.0,27.0,110.0,40.7,167.0
6779,18191086,1,20,192.0,88.0,22.0,107.0,40.7,128.0
6780,12138344,1,48,179.0,82.0,11.0,90.0,39.6,49.0
6781,16718140,0,66,172.0,68.0,21.0,104.0,40.3,136.0
6782,19913655,0,61,155.0,58.0,26.0,115.0,40.6,200.0
6783,17464457,0,64,162.0,58.0,1.0,86.0,38.0,5.0
6784,18127764,0,32,160.0,59.0,6.0,79.0,39.6,20.0
6785,18244602,0,62,170.0,69.0,27.0,113.0,40.6,198.0
6786,17010521,0,43,174.0,73.0,10.0,90.0,39.9,45.0
6787,19461073,0,34,146.0,53.0,7.0,93.0,39.8,35.0
6788,19882652,0,50,152.0,52.0,24.0,99.0,40.2,141.0
6789,12843676,0,21,150.0,53.0,23.0,103.0,40.6,133.0
6790,17910606,1,68,187.0,90.0,14.0,90.0,40.2,79.0
6791,14560093,1,36,200.0,103.0,17.0,101.0,40.4,102.0
6792,13471646,1,34,190.0,88.0,18.0,93.0,40.5,79.0
6793,10411003,1,46,169.0,69.0,23.0,106.0,40.5,150.0
6795,12984216,0,25,177.0,74.0,6.0,91.0,39.3,26.0
6796,12529076,1,32,186.0,84.0,10.0,85.0,39.9,30.0
6797,10858685,0,44,181.0,79.0,25.0,100.0,40.8,138.0
6798,11427185,1,33,196.0,96.0,29.0,113.0,40.6,219.0
6799,10738453,0,65,162.0,62.0,14.0,86.0,39.8,65.0
6800,12271736,1,52,194.0,92.0,15.0,100.0,40.2,96.0
6801,10551051,0,61,194.0,93.0,28.0,109.0,40.7,184.0
6802,17289141,0,31,156.0,61.0,20.0,96.0,40.4,102.0
6803,19052585,0,65,173.0,68.0,9.0,81.0,39.4,36.0
6804,17029297,0,25,148.0,49.0,19.0,105.0,40.5,116.0
6805,16367706,1,44,183.0,86.0,26.0,103.0,40.8,165.0
6806,10711680,0,42,160.0,61.0,8.0,92.0,39.5,39.0
6808,10153799,1,38,203.0,107.0,7.0,98.0,39.4,40.0
6809,13439846,0,67,161.0,63.0,13.0,82.0,39.9,55.0
6810,11019387,0,27,168.0,64.0,27.0,110.0,40.8,175.0
6811,15417553,1,31,167.0,67.0,21.0,100.0,40.4,102.0
6812,15463000,1,25,169.0,69.0,19.0,93.0,40.4,67.0
6813,10466099,1,44,192.0,91.0,4.0,90.0,39.1,18.0
6814,16236160,1,42,184.0,83.0,30.0,110.0,41.1,217.0
6815,18175296,0,66,175.0,74.0,28.0,116.0,40.8,215.0
6816,11477006,0,48,173.0,66.0,4.0,93.0,39.0,20.0
6817,12362880,1,41,168.0,70.0,6.0,84.0,39.3,18.0
6818,17525837,1,76,204.0,109.0,29.0,107.0,41.3,261.0
6819,13688825,0,22,165.0,63.0,21.0,98.0,40.7,108.0
6820,15397806,0,42,173.0,72.0,28.0,111.0,41.0,189.0
6821,12528971,0,21,171.0,71.0,29.0,112.0,41.0,188.0
6822,16647489,1,22,179.0,77.0,19.0,98.0,40.4,82.0
6823,18571939,0,67,171.0,69.0,12.0,86.0,40.2,55.0
6824,12484482,1,24,183.0,85.0,27.0,107.0,40.8,161.0
6825,11478186,1,49,166.0,72.0,11.0,83.0,39.7,36.0
6826,15228800,1,42,206.0,113.0,14.0,95.0,40.2,79.0
6827,15121859,1,48,179.0,81.0,19.0,101.0,40.9,116.0
6829,11935699,0,77,156.0,59.0,29.0,115.0,41.2,231.0
6830,10659898,0,69,189.0,85.0,3.0,82.0,38.5,12.0
6831,15984339,0,69,174.0,75.0,29.0,109.0,41.0,202.0
6832,15705598,0,27,170.0,63.0,10.0,92.0,39.7,46.0
6833,11252835,1,63,170.0,78.0,13.0,93.0,40.3,72.0
6834,15380542,0,58,175.0,74.0,8.0,80.0,39.8,29.0
6835,14088332,0,73,137.0,47.0,22.0,100.0,40.8,142.0
6836,17614380,0,32,162.0,60.0,21.0,102.0,40.6,121.0
6837,19294552,1,24,179.0,84.0,17.0,102.0,40.2,88.0
6838,11304280,1,73,191.0,98.0,27.0,106.0,40.8,228.0
6839,19044203,1,25,181.0,79.0,28.0,112.0,40.8,186.0
6840,12297277,0,40,160.0,59.0,21.0,108.0,40.6,138.0
6841,15510241,0,26,173.0,71.0,29.0,111.0,40.8,188.0
6842,10826473,0,26,165.0,63.0,12.0,82.0,39.6,42.0
6843,17824478,0,52,164.0,59.0,28.0,106.0,40.8,184.0
6844,18353709,1,20,189.0,85.0,11.0,95.0,40.0,44.0
6845,15134030,1,20,196.0,102.0,2.0,81.0,38.0,4.0
6846,18601829,1,43,180.0,80.0,2.0,74.0,38.7,4.0
6847,18903942,0,44,161.0,57.0,25.0,111.0,40.9,175.0
6848,14984460,0,29,161.0,58.0,2.0,77.0,38.1,6.0
6849,17005835,1,21,176.0,72.0,12.0,86.0,40.0,28.0
6850,11983331,0,73,164.0,67.0,17.0,97.0,40.2,100.0
6851,16544699,0,27,170.0,63.0,16.0,106.0,40.2,97.0
6852,16959568,0,40,160.0,56.0,15.0,96.0,39.7,80.0
6853,18601605,1,21,183.0,82.0,30.0,113.0,41.0,200.0
6854,17711392,1,53,182.0,85.0,26.0,110.0,40.6,203.0
6855,16064729,1,28,167.0,65.0,12.0,90.0,40.2,38.0
6856,16298216,0,32,182.0,84.0,7.0,95.0,39.4,33.0
6857,14396261,0,47,174.0,69.0,14.0,83.0,40.4,54.0
6858,18130473,1,21,175.0,77.0,26.0,102.0,41.0,127.0
6859,11510784,0,51,163.0,65.0,26.0,114.0,40.8,190.0
6860,12685950,0,22,177.0,68.0,30.0,99.0,40.7,155.0
6861,12285465,0,39,165.0,64.0,16.0,97.0,40.5,85.0
6862,14362401,1,70,171.0,79.0,13.0,94.0,39.9,79.0
6863,13995297,1,25,187.0,87.0,2.0,79.0,38.2,4.0
6864,15463161,0,29,164.0,67.0,18.0,95.0,40.3,88.0
6865,19376524,1,57,186.0,89.0,9.0,83.0,39.6,36.0
6866,15783742,1,46,177.0,80.0,23.0,105.0,40.7,152.0
6867,11999028,1,33,172.0,74.0,14.0,99.0,40.1,69.0
6868,14767729,0,48,148.0,45.0,23.0,104.0,40.7,149.0
6869,10319457,1,25,193.0,88.0,19.0,96.0,40.7,84.0
6870,13954056,0,39,161.0,63.0,16.0,94.0,40.1,80.0
6871,10272605,0,75,164.0,64.0,9.0,89.0,39.7,46.0
6872,19780745,0,52,152.0,56.0,24.0,97.0,40.8,135.0
6873,16097818,0,53,145.0,49.0,4.0,83.0,39.2,17.0
6874,13316334,0,41,173.0,69.0,10.0,91.0,39.7,46.0
6875,16535301,1,34,179.0,82.0,29.0,111.0,40.8,202.0
6876,16109757,1,53,203.0,104.0,3.0,81.0,38.6,12.0
6877,12669956,1,45,190.0,94.0,19.0,100.0,40.4,116.0
6878,18324454,0,73,160.0,60.0,21.0,108.0,40.4,150.0
6879,18864985,0,26,162.0,59.0,4.0,80.0,38.9,13.0
6880,11991458,0,22,170.0,72.0,2.0,81.0,38.1,6.0
6881,17145793,0,31,172.0,65.0,4.0,85.0,38.9,15.0
6882,17701209,0,28,172.0,73.0,22.0,99.0,40.5,114.0
6883,10791124,1,62,185.0,84.0,12.0,93.0,39.9,68.0
6884,12169448,0,70,172.0,73.0,3.0,80.0,38.6,12.0
6885,19633902,0,72,165.0,66.0,13.0,101.0,40.1,82.0
6886,15278284,0,32,173.0,66.0,11.0,87.0,39.9,45.0
6887,15506395,0,52,165.0,61.0,27.0,105.0,40.6,174.0
6888,16165299,0,22,152.0,53.0,11.0,93.0,39.9,52.0
6889,13867618,1,27,189.0,86.0,5.0,87.0,39.2,16.0
6890,16711357,1,62,192.0,89.0,5.0,85.0,39.1,23.0
6891,13606810,0,43,187.0,87.0,19.0,99.0,40.5,100.0
6892,15129031,0,78,149.0,54.0,21.0,103.0,40.5,142.0
6893,16561639,0,25,184.0,71.0,5.0,89.0,39.0,21.0
6894,11494562,0,77,163.0,65.0,11.0,90.0,39.8,57.0
6895,18068401,0,26,169.0,62.0,11.0,79.0,39.8,35.0
6896,17679036,1,20,178.0,80.0,24.0,105.0,40.3,129.0
6897,12558971,0,39,178.0,73.0,23.0,103.0,40.8,134.0
6898,12782916,1,21,181.0,79.0,18.0,91.0,40.3,59.0
6899,15485728,1,26,178.0,76.0,25.0,103.0,40.5,131.0
6900,16917824,0,44,175.0,69.0,2.0,79.0,38.1,7.0
6901,11068769,1,26,175.0,79.0,12.0,87.0,40.4,35.0
6902,13081421,1,70,174.0,81.0,27.0,102.0,40.9,198.0
6903,13494191,1,66,183.0,90.0,17.0,102.0,40.2,125.0
6904,12933664,0,23,170.0,67.0,3.0,80.0,38.6,9.0
6905,14324343,1,20,179.0,81.0,6.0,90.0,39.1,19.0
6906,13827208,1,31,196.0,100.0,12.0,100.0,39.3,67.0
6907,15229136,0,71,164.0,67.0,19.0,94.0,40.2,105.0
6908,16579928,1,36,186.0,85.0,20.0,98.0,40.3,104.0
6909,13502848,0,21,173.0,64.0,7.0,83.0,39.6,24.0
6910,18525975,1,33,198.0,104.0,26.0,103.0,40.9,161.0
6911,13677720,1,38,194.0,101.0,20.0,109.0,40.5,146.0
6912,16574333,0,55,163.0,62.0,19.0,98.0,40.7,109.0
6913,15274716,1,35,190.0,92.0,27.0,112.0,40.5,200.0
6914,15116033,0,40,154.0,57.0,23.0,103.0,40.5,139.0
6915,18237439,0,68,149.0,55.0,26.0,109.0,40.7,188.0
6916,13392442,0,33,160.0,56.0,28.0,108.0,40.6,182.0
6917,18221396,0,56,169.0,61.0,20.0,103.0,40.2,126.0
6918,19966675,0,44,166.0,60.0,7.0,91.0,39.8,34.0
6919,10823080,0,35,170.0,70.0,21.0,94.0,40.8,101.0
6920,11021920,1,36,178.0,76.0,28.0,101.0,40.7,152.0
6921,12965936,1,70,191.0,91.0,2.0,82.0,38.2,9.0
6922,11580094,0,61,176.0,70.0,15.0,96.0,40.2,83.0
6923,12128107,1,24,188.0,92.0,27.0,105.0,40.5,157.0
6924,18907221,1,23,186.0,82.0,11.0,92.0,39.9,39.0
6925,13943410,1,26,194.0,94.0,8.0,84.0,39.3,22.0
6926,13902591,0,41,153.0,49.0,25.0,110.0,41.2,173.0
6927,11640616,1,45,180.0,79.0,4.0,79.0,38.7,10.0
6928,17910282,0,50,167.0,59.0,2.0,84.0,38.6,8.0
6929,14896158,1,67,170.0,75.0,23.0,107.0,40.7,180.0
6930,10057403,0,61,162.0,66.0,10.0,84.0,39.8,43.0
6931,18700525,1,29,180.0,82.0,10.0,85.0,39.9,28.0
6932,14032757,1,27,184.0,78.0,15.0,100.0,40.1,73.0
6933,14265144,0,20,171.0,60.0,27.0,105.0,40.6,159.0
6934,17825931,0,28,152.0,52.0,6.0,86.0,39.2,25.0
6935,14289608,0,42,159.0,57.0,12.0,93.0,39.8,60.0
6936,16433796,0,51,165.0,70.0,25.0,102.0,40.7,149.0
6937,18374621,0,63,153.0,52.0,4.0,88.0,39.0,20.0
6938,13762901,1,34,177.0,76.0,4.0,91.0,38.7,15.0
6939,12320654,1,41,173.0,79.0,29.0,105.0,40.8,184.0
6940,10265215,0,28,168.0,66.0,28.0,109.0,40.7,178.0
6941,15102599,1,31,178.0,76.0,14.0,93.0,40.3,56.0
6942,16682384,1,38,203.0,111.0,16.0,100.0,40.2,98.0
6943,11333241,1,28,185.0,88.0,19.0,98.0,40.5,92.0
6944,17491113,0,73,163.0,62.0,19.0,105.0,40.5,129.0
6945,13567000,0,47,156.0,56.0,7.0,88.0,39.7,32.0
6946,10882980,1,33,188.0,93.0,21.0,105.0,40.2,132.0
6947,12906300,1,39,187.0,87.0,25.0,114.0,40.7,195.0
6948,19191395,1,27,197.0,96.0,8.0,89.0,39.5,29.0
6949,16421910,0,27,160.0,56.0,25.0,104.0,40.7,149.0
6950,12725723,1,63,191.0,88.0,16.0,90.0,40.2,85.0
6951,16738965,0,31,204.0,101.0,6.0,84.0,39.3,20.0
6952,10155136,1,29,177.0,81.0,5.0,79.0,39.3,9.0
6953,10518667,0,37,172.0,68.0,25.0,109.0,40.5,162.0
6954,13064999,0,54,168.0,63.0,10.0,92.0,39.9,50.0
6955,18685732,0,28,158.0,60.0,24.0,105.0,40.6,144.0
6956,17157832,0,39,181.0,75.0,18.0,95.0,40.4,89.0
6957,15223329,1,59,188.0,90.0,8.0,86.0,39.8,37.0
6958,15399629,0,71,166.0,58.0,20.0,99.0,40.9,123.0
6959,16065679,1,51,179.0,76.0,17.0,105.0,40.4,115.0
6960,18178136,1,47,191.0,98.0,29.0,116.0,40.8,252.0
6961,11791395,0,29,149.0,49.0,6.0,88.0,38.9,26.0
6962,15740279,1,29,186.0,93.0,25.0,101.0,40.7,137.0
6963,16176789,0,24,135.0,45.0,6.0,83.0,39.2,23.0
6964,10711577,1,76,174.0,74.0,6.0,79.0,39.2,24.0
6965,16115081,0,25,175.0,72.0,14.0,97.0,39.8,69.0
6966,17537770,0,53,181.0,82.0,5.0,88.0,39.1,22.0
6967,14253469,1,55,193.0,99.0,6.0,89.0,39.2,30.0
6968,18098703,1,38,192.0,92.0,27.0,100.0,40.6,155.0
6969,15583203,1,55,188.0,85.0,6.0,87.0,39.4,27.0
6970,10823827,1,50,201.0,103.0,7.0,95.0,39.4,41.0
6971,19343481,0,53,163.0,60.0,13.0,86.0,40.1,58.0
6972,11320670,1,46,157.0,65.0,23.0,114.0,39.9,176.0
6973,12012161,1,31,197.0,105.0,21.0,99.0,40.7,116.0
6974,12252501,1,35,173.0,76.0,17.0,101.0,39.7,92.0
6975,18432408,1,36,172.0,73.0,24.0,106.0,40.4,147.0
6976,12932014,0,40,176.0,70.0,18.0,96.0,40.6,92.0
6977,19380588,1,65,195.0,100.0,24.0,98.0,40.5,166.0
6978,17188091,0,42,157.0,56.0,3.0,88.0,38.7,14.0
6979,17455639,1,57,180.0,86.0,30.0,117.0,41.3,272.0
6981,16059564,0,28,155.0,57.0,25.0,102.0,40.6,143.0
6982,11941548,1,70,183.0,87.0,9.0,82.0,39.8,40.0
6983,13149448,0,21,147.0,49.0,11.0,86.0,40.0,44.0
6984,15495699,1,44,176.0,77.0,9.0,80.0,40.0,24.0
6985,16540389,1,57,186.0,87.0,25.0,107.0,40.6,190.0
6986,16656620,0,55,163.0,63.0,24.0,96.0,40.7,132.0
6987,14527077,1,26,178.0,80.0,19.0,95.0,40.4,79.0
6988,15602091,1,35,181.0,82.0,16.0,93.0,40.4,69.0
6990,15856326,0,44,169.0,67.0,21.0,99.0,40.8,117.0
6991,11562178,1,70,189.0,94.0,7.0,92.0,39.1,43.0
6992,14991159,0,79,160.0,55.0,10.0,88.0,39.9,52.0
6993,17485798,0,40,163.0,60.0,28.0,109.0,40.7,186.0
6994,11064636,1,50,185.0,84.0,26.0,97.0,40.8,148.0
6995,15856282,1,42,183.0,88.0,22.0,106.0,40.3,148.0
6996,19938660,1,70,191.0,97.0,15.0,100.0,40.1,111.0
6997,13565818,1,71,191.0,92.0,9.0,87.0,39.8,48.0
6998,14347404,1,63,194.0,106.0,8.0,82.0,39.6,36.0
6999,11960283,0,47,162.0,65.0,3.0,85.0,39.0,12.0
7000,19126806,1,51,185.0,90.0,15.0,99.0,40.4,92.0
7001,13547937,1,57,203.0,107.0,22.0,96.0,40.7,140.0
7002,12308275,1,78,177.0,82.0,6.0,79.0,39.2,26.0
7003,12870875,0,79,171.0,66.0,19.0,103.0,40.1,126.0
7004,17491328,0,67,145.0,52.0,14.0,97.0,39.9,83.0
7005,10872583,0,20,161.0,65.0,6.0,92.0,39.3,27.0
7006,10625195,0,21,154.0,55.0,7.0,93.0,39.5,33.0
7007,14686511,1,56,183.0,80.0,24.0,108.0,40.8,181.0
7008,12391949,1,28,192.0,94.0,18.0,94.0,40.1,79.0
7009,15545168,1,32,186.0,89.0,9.0,93.0,39.8,39.0
7010,10045701,1,52,195.0,101.0,7.0,95.0,39.7,41.0
7011,16361536,0,21,173.0,70.0,4.0,87.0,38.9,15.0
7012,13367877,0,39,184.0,74.0,15.0,93.0,40.1,71.0
7013,17323526,1,46,189.0,90.0,18.0,101.0,40.5,112.0
7014,11304315,0,21,168.0,66.0,23.0,104.0,40.4,131.0
7015,19471826,1,52,177.0,73.0,27.0,111.0,41.1,207.0
7016,14336161,0,36,153.0,57.0,2.0,91.0,38.6,9.0
7017,13912105,1,22,182.0,79.0,6.0,78.0,39.5,8.0
7018,13060242,0,27,178.0,71.0,29.0,114.0,40.8,198.0
7019,10732007,1,69,188.0,95.0,11.0,92.0,39.9,67.0
7020,18244255,1,67,187.0,89.0,20.0,100.0,40.6,141.0
7021,16318226,0,51,169.0,69.0,12.0,96.0,40.1,64.0
7022,14346479,1,26,175.0,72.0,22.0,96.0,40.7,91.0
7023,11844188,1,33,182.0,88.0,6.0,89.0,39.3,22.0
7024,17566326,1,40,193.0,93.0,23.0,107.0,40.6,159.0
7025,10564614,1,74,195.0,99.0,7.0,86.0,39.8,39.0
7026,10394832,0,28,164.0,61.0,14.0,107.0,39.9,87.0
7027,13932492,0,21,154.0,52.0,26.0,100.0,41.0,142.0
7028,11729165,0,42,165.0,64.0,9.0,89.0,39.5,41.0
7029,18040353,0,64,170.0,70.0,21.0,87.0,41.0,96.0
7031,11385282,0,61,150.0,56.0,19.0,93.0,40.3,102.0
7032,10455691,0,31,168.0,64.0,24.0,105.0,40.7,144.0
7033,14660415,0,55,174.0,69.0,27.0,110.0,40.6,186.0
7034,18388020,0,44,166.0,66.0,18.0,91.0,40.4,85.0
7035,18291351,1,37,191.0,89.0,5.0,83.0,39.1,15.0
7036,15095278,1,28,188.0,83.0,24.0,102.0,40.8,129.0
7037,18570899,0,37,166.0,61.0,23.0,100.0,40.3,129.0
7038,18606307,0,46,152.0,55.0,14.0,90.0,40.2,67.0
7040,13228675,1,34,179.0,80.0,18.0,98.0,40.7,90.0
7041,10693778,1,32,179.0,82.0,6.0,86.0,39.7,19.0
7042,14954248,0,23,185.0,76.0,11.0,89.0,40.0,44.0
7043,15944006,1,42,172.0,71.0,13.0,93.0,40.6,57.0
7044,15424154,1,29,174.0,73.0,20.0,107.0,40.7,119.0
7045,16271975,1,30,183.0,86.0,12.0,89.0,40.3,43.0
7046,19604437,0,61,152.0,56.0,27.0,95.0,40.7,151.0
7047,11570757,0,21,154.0,52.0,6.0,81.0,39.2,21.0
7048,15895330,0,40,177.0,73.0,7.0,82.0,39.5,25.0
7049,15385969,1,62,165.0,71.0,7.0,93.0,39.4,38.0
7050,15602974,1,36,174.0,79.0,29.0,113.0,40.9,212.0
7051,15991712,1,41,177.0,79.0,5.0,91.0,39.4,21.0
7052,16457378,1,35,170.0,77.0,3.0,83.0,39.0,8.0
7053,12445957,0,40,170.0,64.0,24.0,106.0,40.9,151.0
7054,10266703,0,38,163.0,64.0,25.0,107.0,40.6,159.0
7055,16432016,0,39,174.0,72.0,20.0,93.0,40.6,95.0
7056,12720312,1,53,178.0,82.0,18.0,102.0,40.3,118.0
7057,11498212,0,27,159.0,59.0,12.0,93.0,39.8,57.0
7058,19956618,0,64,158.0,63.0,16.0,96.0,40.5,90.0
7059,12017034,1,54,170.0,76.0,6.0,80.0,39.3,19.0
7061,11985458,0,22,151.0,49.0,27.0,107.0,40.7,169.0
7062,19860781,0,28,171.0,68.0,4.0,85.0,39.0,15.0
7063,16709658,0,77,157.0,59.0,23.0,107.0,40.5,164.0
7064,12241914,1,43,204.0,107.0,13.0,94.0,40.1,70.0
7065,17994980,1,40,192.0,98.0,4.0,93.0,39.1,20.0
7066,15956214,0,38,163.0,70.0,17.0,94.0,40.4,83.0
7067,18658770,1,50,184.0,90.0,28.0,107.0,40.9,205.0
7068,11227552,0,42,163.0,60.0,3.0,83.0,38.5,12.0
7069,12416003,0,64,161.0,62.0,15.0,102.0,40.5,95.0
7070,11839944,0,23,165.0,61.0,10.0,100.0,39.8,54.0
7071,14399622,0,25,154.0,54.0,13.0,87.0,40.2,54.0
7072,15189685,1,22,193.0,93.0,9.0,98.0,39.7,42.0
7073,10817893,0,26,173.0,68.0,27.0,107.0,41.0,164.0
7074,13935110,0,34,172.0,68.0,8.0,79.0,39.7,26.0
7075,14432086,1,38,177.0,76.0,4.0,86.0,39.1,13.0
7076,15323286,1,46,194.0,97.0,23.0,105.0,40.9,160.0
7077,16606130,0,37,171.0,67.0,21.0,101.0,40.7,119.0
7078,19723349,1,40,187.0,93.0,15.0,89.0,40.1,63.0
7079,14505686,0,32,153.0,53.0,29.0,101.0,40.8,167.0
7080,11427647,0,60,164.0,63.0,15.0,91.0,40.0,76.0
7081,16652782,1,37,177.0,82.0,3.0,75.0,38.5,5.0
7082,17318131,0,35,172.0,64.0,25.0,107.0,40.4,158.0
7083,16729866,1,28,181.0,82.0,16.0,103.0,40.3,88.0
7084,18729934,0,73,153.0,53.0,28.0,119.0,40.8,235.0
7085,15892437,1,32,181.0,87.0,16.0,96.0,40.3,76.0
7086,15976671,1,35,177.0,79.0,10.0,87.0,40.0,33.0
7087,10466957,1,26,183.0,76.0,16.0,102.0,40.4,82.0
7088,18156388,1,27,186.0,80.0,15.0,103.0,40.0,81.0
7089,10079907,1,32,193.0,96.0,18.0,101.0,40.3,102.0
7090,15324233,1,28,181.0,79.0,13.0,91.0,40.3,47.0
7091,17120658,0,50,148.0,55.0,4.0,92.0,38.7,20.0
7092,11998292,1,21,181.0,79.0,11.0,90.0,39.9,34.0
7093,11938260,1,33,181.0,77.0,12.0,88.0,40.1,40.0
7094,13991360,1,64,186.0,84.0,28.0,100.0,40.6,191.0
7095,13890962,0,66,185.0,76.0,11.0,94.0,39.9,58.0
7096,19015975,0,32,188.0,82.0,8.0,84.0,39.6,28.0
7097,11182417,0,66,176.0,74.0,27.0,116.0,40.8,207.0
7098,17948901,0,76,149.0,56.0,20.0,92.0,40.8,111.0
7099,11412941,1,52,185.0,84.0,6.0,80.0,39.2,19.0
7101,11090635,1,28,187.0,82.0,16.0,98.0,40.2,76.0
7102,17217533,0,46,164.0,60.0,8.0,87.0,39.5,35.0
7103,12556165,1,50,179.0,79.0,12.0,99.0,39.8,71.0
7104,13093592,0,79,163.0,62.0,8.0,83.0,39.2,36.0
7105,18327329,1,42,191.0,89.0,26.0,98.0,40.3,144.0
